definition_kind,definition_id,definition_name,prerequisite_status,effect_coverage,automation_level,needs_review,source_id,source_page
item,dark-vision-goggles,Dark Vision Goggles,none,full,machine_ready,False,core,293
item,fancy-clothes,Fancy Clothes,none,manual,manual_text,False,core,293
item,fishing-rod,Fishing Rod,none,manual,manual_text,False,core,294
item,flippers,Flippers,none,manual,manual_text,False,core,293
item,focus,Focus,none,manual,manual_text,False,core,295
item,gas-mask,Gas Mask,none,manual,manual_text,False,core,293
item,glue-cannon,Glue Cannon,none,manual,manual_text,False,core,294
item,glue-cannon-charge,Glue Cannon Charge,none,manual,manual_text,False,core,294
item,good-rod,Good Rod,none,manual,manual_text,False,core,294
item,hand-net,Hand Net,none,manual,manual_text,False,core,294
item,hand-net-100-hp,Hand Net - 100 HP,none,manual,manual_text,False,core,294
item,hand-net-200-hp,Hand Net - 200 HP,none,manual,manual_text,False,core,294
item,hand-net-50-hp,Hand Net - 50 HP,none,manual,manual_text,False,core,294
item,heavy-armor,Heavy Armor,none,manual,manual_text,False,core,293
item,heavy-shield,Heavy Shield,none,manual,manual_text,False,core,294
item,helmet,Helmet,none,manual,manual_text,False,core,293
item,jungle-boots,Jungle Boots,none,manual,manual_text,False,core,293
item,light-armor,Light Armor,none,manual,manual_text,False,core,293
item,light-shield,Light Shield,none,manual,manual_text,False,core,294
item,mega-ring,Mega Ring,none,manual,manual_text,False,core,295
item,old-rod,Old Rod,none,manual,manual_text,False,core,294
item,re-breather,Re-Breather,none,manual,manual_text,False,core,293
item,running-shoes,Running Shoes,none,full,machine_ready,False,core,293
item,snag-machine,Snag Machine,none,manual,manual_text,False,core,295
item,snow-boots,Snow Boots,none,manual,manual_text,False,core,293
item,stealth-clothes,Stealth Clothes,none,manual,manual_text,False,core,293
item,sunglasses,Sunglasses,none,manual,manual_text,False,core,293
item,super-rod,Super Rod,none,manual,manual_text,False,core,294
item,weighted-net-150-hp,Weighted Net - 150 HP,none,manual,manual_text,False,core,294
item,weighted-net-50-hp,Weighted Net - 50 HP,none,manual,manual_text,False,core,294
item,weighted-net-80-hp,Weighted Net - 80 HP,none,manual,manual_text,False,core,294
item,weighted-nets,Weighted Nets,none,manual,manual_text,False,core,294
item,wonder-launcher,Wonder Launcher,none,manual,manual_text,False,core,295
item,dawn-stone,Dawn Stone,none,manual,manual_text,False,core,298
item,deepseascale-deepseatooth,Deepseascale/ Deepseatooth,none,manual,manual_text,False,core,298
item,dragon-scale,Dragon Scale,none,manual,manual_text,False,core,298
item,dubious-disc,Dubious Disc,none,manual,manual_text,False,core,298
item,dusk-stone,Dusk Stone,none,manual,manual_text,False,core,298
item,electirizer,Electirizer,none,manual,manual_text,False,core,298
item,fire-stone,Fire Stone,none,manual,manual_text,False,core,298
item,leaf-stone,Leaf Stone,none,manual,manual_text,False,core,298
item,magmarizer,Magmarizer,none,manual,manual_text,False,core,298
item,metal-coat,Metal Coat,none,manual,manual_text,False,core,298
item,moon-stone,Moon Stone,none,manual,manual_text,False,core,298
item,oval-stone,Oval Stone,none,manual,manual_text,False,core,298
item,protector,Protector,none,manual,manual_text,False,core,298
item,razor-claw,Razor Claw,none,manual,manual_text,False,core,298
item,razor-fang,Razor Fang,none,manual,manual_text,False,core,298
item,reaper-cloth,Reaper Cloth,none,manual,manual_text,False,core,298
item,sachet,Sachet,none,manual,manual_text,False,core,298
item,shiny-stone,Shiny Stone,none,manual,manual_text,False,core,298
item,sun-stone,Sun Stone,none,manual,manual_text,False,core,298
item,thunder-stone,Thunder Stone,none,manual,manual_text,False,core,298
item,up-grade,Up-Grade,none,manual,manual_text,False,core,298
item,water-stone,Water Stone,none,manual,manual_text,False,core,298
item,whipped-dream,Whipped Dream,none,manual,manual_text,False,core,298
item,black-sludge,Black Sludge,none,manual,manual_text,False,core,278
item,candy-bar,Candy Bar,none,manual,manual_text,False,core,278
item,honey,Honey,none,manual,manual_text,False,core,278
item,leftovers,Leftovers,none,manual,manual_text,False,core,278
item,hm-a1-cut,HM A1 - Cut,none,manual,manual_text,False,core,301
item,hm-a2-fly,HM A2 - Fly,none,manual,manual_text,False,core,301
item,hm-a3-surf,HM A3 - Surf,none,manual,manual_text,False,core,301
item,hm-a4-strength,HM A4 - Strength,none,manual,manual_text,False,core,301
item,hm-a5-waterfall,HM A5 - Waterfall,none,manual,manual_text,False,core,301
item,hm-a6-dive,HM A6 - Dive,none,manual,manual_text,False,core,301
item,big-root,Big Root,none,manual,manual_text,False,core,296
item,bright-powder,Bright Powder,none,manual,manual_text,False,core,296
item,choice-item,Choice Item,none,manual,hybrid,False,core,296
item,contest-accessory,Contest Accessory,none,manual,manual_text,False,core,296
item,contest-fashion,Contest Fashion,none,manual,manual_text,False,core,296
item,everstone,Everstone,none,manual,manual_text,False,core,296
item,eviolite,Eviolite,none,manual,manual_text,False,core,296
item,expert-belt,Expert Belt,none,manual,manual_text,False,core,296
item,flame-orb,Flame Orb,none,manual,manual_text,False,core,296
item,focus-band,Focus Band,none,manual,manual_text,False,core,296
item,focus-sash,Focus Sash,none,manual,manual_text,False,core,296
item,full-incense,Full Incense,none,manual,manual_text,False,core,296
item,go-goggles,Go-Goggles,none,manual,manual_text,False,core,296
item,iron-ball,Iron Ball,none,manual,manual_text,False,core,296
item,kings-rock,King's Rock,none,manual,manual_text,False,core,296
item,balm-mushroom,Balm Mushroom**,none,manual,manual_text,False,core,281
item,big-mushroom,Big Mushroom**,none,manual,hybrid,False,core,281
item,mental-herb,Mental Herb,none,manual,manual_text,False,core,281
item,power-herb,Power Herb,none,manual,manual_text,False,core,281
item,tiny-mushroom,Tiny Mushroom**,none,manual,manual_text,False,core,281
item,white-herb,White Herb,none,manual,manual_text,False,core,281
item,antidote,Antidote,none,manual,manual_text,False,core,276
item,bandages,Bandages,none,manual,manual_text,False,core,277
item,burn-heal,Burn Heal,none,manual,manual_text,False,core,276
item,dire-hit,Dire Hit,none,manual,manual_text,False,core,276
item,energy-powder,Energy Powder,none,manual,manual_text,False,core,276
item,energy-root,Energy Root,none,manual,manual_text,False,core,276
item,full-heal,Full Heal,none,manual,manual_text,False,core,276
item,full-restore,Full Restore,none,manual,manual_text,False,core,276
item,guard-spec,Guard Spec,none,manual,manual_text,False,core,276
item,heal-powder,Heal Powder,none,manual,manual_text,False,core,276
item,hyper-potion,Hyper Potion,none,manual,manual_text,False,core,276
item,ice-heal,Ice Heal,none,manual,manual_text,False,core,276
item,paralyze-heal,Paralyze Heal,none,manual,manual_text,False,core,276
item,potion,Potion,none,manual,manual_text,False,core,276
item,poultices,Poultices,none,manual,manual_text,False,core,277
item,revival-herb,Revival Herb,none,manual,manual_text,False,core,276
item,revive,Revive,none,manual,manual_text,False,core,276
item,super-potion,Super Potion,none,manual,manual_text,False,core,276
item,x-accuracy,X Accuracy,none,manual,manual_text,False,core,276
item,x-attack,X Attack,none,manual,manual_text,False,core,276
item,x-defend,X Defend,none,manual,manual_text,False,core,276
item,x-sp-def,X Sp. Def,none,manual,manual_text,False,core,276
item,x-special,X Special,none,manual,manual_text,False,core,276
item,x-speed,X Speed,none,manual,manual_text,False,core,276
item,basic-ball,Basic Ball,none,manual,manual_text,False,core,272
item,cherish-ball,Cherish Ball,none,manual,manual_text,False,core,273
item,dive-ball,Dive Ball,none,manual,manual_text,False,core,272
item,dusk-ball,Dusk Ball,none,manual,manual_text,False,core,273
item,fast-ball,Fast Ball,none,manual,manual_text,False,core,272
item,friend-ball,Friend Ball,none,manual,manual_text,False,core,272
item,great-ball,Great Ball,none,manual,manual_text,False,core,272
item,heal-ball,Heal Ball,none,manual,manual_text,False,core,273
item,heavy-ball,Heavy Ball,none,manual,manual_text,False,core,272
item,level-ball,Level Ball,none,manual,manual_text,False,core,272
item,love-ball,Love Ball,none,manual,manual_text,False,core,272
item,lure-ball,Lure Ball,none,manual,manual_text,False,core,272
item,luxury-ball,Luxury Ball,none,manual,manual_text,False,core,272
item,master-ball,Master Ball,none,manual,manual_text,False,core,272
item,moon-ball,Moon Ball,none,manual,manual_text,False,core,272
item,nest-ball,Nest Ball,none,manual,manual_text,False,core,272
item,net-ball,Net Ball,none,manual,manual_text,False,core,272
item,park-ball,Park Ball,none,manual,manual_text,False,core,273
item,premier-ball,Premier Ball,none,manual,manual_text,False,core,272
item,quick-ball,Quick Ball,none,manual,manual_text,False,core,273
item,repeat-ball,Repeat Ball,none,manual,manual_text,False,core,272
item,safari-ball,Safari Ball,none,manual,manual_text,False,core,272
item,sport-ball,Sport Ball,none,manual,manual_text,False,core,272
item,timer-ball,Timer Ball,none,manual,manual_text,False,core,272
item,ultra-ball,Ultra Ball,none,manual,manual_text,False,core,272
item,egg-warmer,Egg Warmer,none,manual,manual_text,False,core,298
item,groomers-kit,Groomer's Kit,none,manual,manual_text,False,core,298
item,reanimation-machine,Reanimation Machine,none,manual,manual_text,False,core,298
item,enriched-water,Enriched Water,none,manual,manual_text,False,core,279
item,moomoo-milk,MooMoo Milk,none,manual,manual_text,False,core,279
item,shuckles-berry-juice,Shuckle's Berry Juice,none,manual,manual_text,False,core,279
item,sparkling-lemonade,Sparkling Lemonade,none,manual,manual_text,False,core,279
item,super-soda-pop,Super Soda Pop,none,manual,manual_text,False,core,279
item,max-repel,Max Repel,none,manual,manual_text,False,core,275
item,repel,Repel,none,manual,manual_text,False,core,275
item,super-repel,Super Repel,none,manual,manual_text,False,core,275
item,heart-scale,Heart Scale,none,manual,manual_text,False,core,299
item,rare-candy,Rare Candy,none,manual,manual_text,False,core,299
item,stat-suppressants,Stat Suppressants,none,manual,manual_text,False,core,299
item,tm-01-hone-claws,TM 01 - Hone Claws,none,manual,manual_text,False,core,301
item,tm-02-dragon-claw,TM 02 - Dragon Claw,none,manual,manual_text,False,core,301
item,tm-03-psyshock,TM 03 - Psyshock,none,manual,manual_text,False,core,301
item,tm-04-calm-mind,TM 04 - Calm Mind,none,manual,manual_text,False,core,301
item,tm-05-roar,TM 05 - Roar,none,manual,manual_text,False,core,301
item,tm-06-toxic,TM 06 - Toxic,none,manual,manual_text,False,core,301
item,tm-07-hail,TM 07 - Hail,none,manual,manual_text,False,core,301
item,tm-08-bulk-up,TM 08 - Bulk Up,none,manual,manual_text,False,core,301
item,tm-09-venoshock,TM 09 - Venoshock,none,manual,manual_text,False,core,301
item,tm-10-hidden-power,TM 10 - Hidden Power,none,manual,manual_text,False,core,301
item,tm-100-confide,TM 100 - Confide,none,manual,manual_text,False,core,301
item,tm-11-sunny-day,TM 11 - Sunny Day,none,manual,manual_text,False,core,301
item,tm-12-taunt,TM 12 - Taunt,none,manual,manual_text,False,core,301
item,tm-13-ice-beam,TM 13 - Ice Beam,none,manual,manual_text,False,core,301
item,tm-14-blizzard,TM 14 - Blizzard,none,manual,manual_text,False,core,301
item,tm-15-hyper-beam,TM 15 - Hyper Beam,none,manual,manual_text,False,core,301
item,tm-16-light-screen,TM 16 - Light Screen,none,manual,manual_text,False,core,301
item,tm-17-protect,TM 17 - Protect,none,manual,manual_text,False,core,301
item,tm-18-rain-dance,TM 18 - Rain Dance,none,manual,manual_text,False,core,301
item,tm-19-roost,TM 19 - Roost,none,manual,manual_text,False,core,301
item,tm-20-safeguard,TM 20 - Safeguard,none,manual,manual_text,False,core,301
item,tm-21-frustration,TM 21 - Frustration,none,manual,manual_text,False,core,301
item,tm-22-solarbeam,TM 22 - Solarbeam,none,manual,manual_text,False,core,301
item,tm-23-smack-down,TM 23 - Smack Down,none,manual,manual_text,False,core,301
item,tm-24-thunderbolt,TM 24 - Thunderbolt,none,manual,manual_text,False,core,301
item,tm-25-thunder,TM 25 - Thunder,none,manual,manual_text,False,core,301
item,tm-26-earthquake,TM 26 - Earthquake,none,manual,manual_text,False,core,301
item,tm-27-return,TM 27 - Return,none,manual,manual_text,False,core,301
item,tm-28-dig,TM 28 - Dig,none,manual,manual_text,False,core,301
item,tm-29-psychic,TM 29 - Psychic,none,manual,manual_text,False,core,301
item,tm-30-shadow-ball,TM 30 - Shadow Ball,none,manual,manual_text,False,core,301
item,tm-31-brick-break,TM 31 - Brick Break,none,manual,manual_text,False,core,301
item,tm-32-double-team,TM 32 - Double Team,none,manual,manual_text,False,core,301
item,tm-33-reflect,TM 33 - Reflect,none,manual,manual_text,False,core,301
item,tm-34-sludge-wave,TM 34 - Sludge Wave,none,manual,manual_text,False,core,301
item,tm-35-flamethrower,TM 35 - Flamethrower,none,manual,manual_text,False,core,301
item,tm-36-sludge-bomb,TM 36 - Sludge Bomb,none,manual,manual_text,False,core,301
item,tm-37-sandstorm,TM 37 - Sandstorm,none,manual,manual_text,False,core,301
item,tm-38-fire-blast,TM 38 - Fire Blast,none,manual,manual_text,False,core,301
item,tm-39-rock-tomb,TM 39 - Rock Tomb,none,manual,manual_text,False,core,301
item,tm-40-aerial-ace,TM 40 - Aerial Ace,none,manual,manual_text,False,core,301
item,tm-41-torment,TM 41 - Torment,none,manual,manual_text,False,core,301
item,tm-42-facade,TM 42 - Facade,none,manual,manual_text,False,core,301
item,tm-43-flame-charge,TM 43 - Flame Charge,none,manual,manual_text,False,core,301
item,tm-44-rest,TM 44 - Rest,none,manual,manual_text,False,core,301
item,tm-45-attract,TM 45 - Attract,none,manual,manual_text,False,core,301
item,tm-46-thief,TM 46 - Thief,none,manual,manual_text,False,core,301
item,tm-47-low-sweep,TM 47 - Low Sweep,none,manual,manual_text,False,core,301
item,tm-48-round,TM 48 - Round,none,manual,manual_text,False,core,301
item,tm-49-echoed-voice,TM 49 - Echoed Voice,none,manual,manual_text,False,core,301
item,tm-50-overheat,TM 50 - Overheat,none,manual,manual_text,False,core,301
item,tm-51-steel-wing,TM 51 - Steel Wing,none,manual,manual_text,False,core,301
item,tm-52-focus-blast,TM 52 - Focus Blast,none,manual,manual_text,False,core,301
item,tm-53-energy-ball,TM 53 - Energy Ball,none,manual,manual_text,False,core,301
item,tm-54-false-swipe,TM 54 - False Swipe,none,manual,manual_text,False,core,301
item,tm-55-scald,TM 55 - Scald,none,manual,manual_text,False,core,301
item,tm-56-fling,TM 56 - Fling,none,manual,manual_text,False,core,301
item,tm-57-charge-beam,TM 57 - Charge Beam,none,manual,manual_text,False,core,301
item,tm-58-sky-drop,TM 58 - Sky Drop,none,manual,manual_text,False,core,301
item,tm-59-incinerate,TM 59 - Incinerate,none,manual,manual_text,False,core,301
item,tm-60-quash,TM 60 - Quash,none,manual,manual_text,False,core,301
item,tm-61-will-o-wisp,TM 61 - Will-O-Wisp,none,manual,manual_text,False,core,301
item,tm-62-acrobatics,TM 62 - Acrobatics,none,manual,manual_text,False,core,301
item,tm-63-embargo,TM 63 - Embargo,none,manual,manual_text,False,core,301
item,tm-64-explosion,TM 64 - Explosion,none,manual,manual_text,False,core,301
item,tm-65-shadow-claw,TM 65 - Shadow Claw,none,manual,manual_text,False,core,301
item,tm-66-payback,TM 66 - Payback,none,manual,manual_text,False,core,301
item,tm-67-retaliate,TM 67 - Retaliate,none,manual,manual_text,False,core,301
item,tm-68-giga-impact,TM 68 - Giga Impact,none,manual,manual_text,False,core,301
item,tm-69-rock-polish,TM 69 - Rock Polish,none,manual,manual_text,False,core,301
item,tm-70-flash,TM 70 - Flash,none,manual,manual_text,False,core,301
