id,display_name,national_dex_number,display_dex_id,variant_index,variant_of,variant_kind,variant_label,generation,enabled,enabled_for_character_creation,mechanical_completeness,types,base_stats,height,weight,gender_ratio,egg_groups,habitats,source_id,source_page,needs_review,reference_validation
nidoking,Nidoking,,,,,,,,True,True,complete,"[""Poison"",""Ground""]","{""hp"":8,""attack"":10,""defense"":8,""special_attack"":9,""special_defense"":8,""speed"":9}","{""raw"":""4' 7\"" / 1.4m (Medium)"",""meters"":1.4,""size_class"":""Medium""}","{""raw"":""136.7 lbs / 62kg (4)"",""kg"":62.0,""weight_class"":4}","{""raw"":""100% M / 0% F"",""male_percent"":100.0,""female_percent"":0.0,""genderless"":false}","[""Monster"",""Field""]","[""Grassland"",""Mountain""]",gen8,244,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
nidoqueen,Nidoqueen,,,,,,,,True,True,complete,"[""Poison"",""Ground""]","{""hp"":9,""attack"":9,""defense"":9,""special_attack"":8,""special_defense"":9,""speed"":8}","{""raw"":""4' 3\"" / 1.3m (Medium)"",""meters"":1.3,""size_class"":""Medium""}","{""raw"":""132.3 lbs / 60kg (4)"",""kg"":60.0,""weight_class"":4}","{""raw"":""0% M / 100% F"",""male_percent"":0.0,""female_percent"":100.0,""genderless"":false}","[""Monster"",""Field""]","[""Grassland"",""Mountain""]",gen8,241,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
nidoran-f,NIDORAN (F),,,,,,,,True,True,complete,"[""Poison""]","{""hp"":6,""attack"":5,""defense"":5,""special_attack"":4,""special_defense"":4,""speed"":4}","{""raw"":""1' 4\"" / 0.4m (Small)"",""meters"":0.4,""size_class"":""Small""}","{""raw"":""15.4 lbs / 7kg (1)"",""kg"":7.0,""weight_class"":1}","{""raw"":""0% M / 100% F"",""male_percent"":0.0,""female_percent"":100.0,""genderless"":false}","[""Monster"",""Field""]","[""Grassland""]",gen8,239,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
nidoran-m,NIDORAN (M),,,,,,,,True,True,complete,"[""Poison""]","{""hp"":5,""attack"":6,""defense"":4,""special_attack"":4,""special_defense"":4,""speed"":5}","{""raw"":""1' 8\"" / 0.5m (Small)"",""meters"":0.5,""size_class"":""Small""}","{""raw"":""19.8 lbs / 9kg (1)"",""kg"":9.0,""weight_class"":1}","{""raw"":""100% M / 0% F"",""male_percent"":100.0,""female_percent"":0.0,""genderless"":false}","[""Monster"",""Field""]","[""Grassland""]",gen8,242,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
nidorina,Nidorina,,,,,,,,True,True,complete,"[""Poison""]","{""hp"":7,""attack"":6,""defense"":7,""special_attack"":6,""special_defense"":6,""speed"":6}","{""raw"":""2' 7\"" / 0.8m (Small)"",""meters"":0.8,""size_class"":""Small""}","{""raw"":""44.1 lbs / 20kg (2)"",""kg"":20.0,""weight_class"":2}","{""raw"":""0% M / 100% F"",""male_percent"":0.0,""female_percent"":100.0,""genderless"":false}","[""Monster"",""Field""]","[""Grassland""]",gen8,240,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
nidorino,Nidorino,,,,,,,,True,True,complete,"[""Poison""]","{""hp"":6,""attack"":7,""defense"":6,""special_attack"":6,""special_defense"":6,""speed"":7}","{""raw"":""2' 11\"" / 0.9m (Small)"",""meters"":0.9,""size_class"":""Small""}","{""raw"":""43 lbs / 19.5kg (2)"",""kg"":19.5,""weight_class"":2}","{""raw"":""100% M / 0% F"",""male_percent"":100.0,""female_percent"":0.0,""genderless"":false}","[""Monster"",""Field""]","[""Grassland""]",gen8,243,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
nihilego,Nihilego,,,,,,,,True,True,complete,"[""Rock"",""Poison""]","{""hp"":11,""attack"":5,""defense"":5,""special_attack"":13,""special_defense"":13,""speed"":10}","{""raw"":""3' 11\"" / 1.2m (Medium)"",""meters"":1.2,""size_class"":""Medium""}","{""raw"":""122.4 lbs / 55.5kg (3)"",""kg"":55.5,""weight_class"":3}","{""raw"":""No Gender"",""genderless"":true,""male_percent"":0.0,""female_percent"":0.0}","[""None""]","[""Ultra Space""]",gen8,947,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
nincada,Nincada,,,,,,,,True,True,complete,"[""Bug"",""Ground""]","{""hp"":3,""attack"":5,""defense"":9,""special_attack"":3,""special_defense"":3,""speed"":4}","{""raw"":""1' 8\"" / 0.5m (Small)"",""meters"":0.5,""size_class"":""Small""}","{""raw"":""12.1 lbs / 5.5kg (1)"",""kg"":5.5,""weight_class"":1}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Bug""]","[""Desert"",""Forest""]",gen8,318,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":1}"
ninetales,Ninetales,,,,,,,,True,True,complete,"[""Fire""]","{""hp"":7,""attack"":8,""defense"":8,""special_attack"":8,""special_defense"":10,""speed"":10}","{""raw"":""3' 7\"" / 1.1m (Medium)"",""meters"":1.1,""size_class"":""Medium""}","{""raw"":""43.9 lbs / 19.9kg (2)"",""kg"":19.9,""weight_class"":2}","{""raw"":""25% M / 75% F"",""male_percent"":25.0,""female_percent"":75.0,""genderless"":false}","[""Field""]","[""Grassland"",""Mountain""]",gen8,407,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
ninetales-alola,NINETALES Alola,,,,,,,,True,True,complete,"[""Ice"",""Fairy""]","{""hp"":7,""attack"":7,""defense"":8,""special_attack"":8,""special_defense"":10,""speed"":11}","{""raw"":""3' 7\"" / 1.1m (Medium)"",""meters"":1.1,""size_class"":""Medium""}","{""raw"":""43.9 lbs / 19.9kg (2)"",""kg"":19.9,""weight_class"":2}","{""raw"":""25% M / 75% F"",""male_percent"":25.0,""female_percent"":75.0,""genderless"":false}","[""Field""]","[""Mountain"",""Tundra""]",gen8,786,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
ninjask,Ninjask,,,,,,,,True,True,complete,"[""Bug"",""Flying""]","{""hp"":6,""attack"":9,""defense"":5,""special_attack"":5,""special_defense"":5,""speed"":16}","{""raw"":""2' 7\"" / 0.8m (Small)"",""meters"":0.8,""size_class"":""Small""}","{""raw"":""26.5 lbs / 12kg (2)"",""kg"":12.0,""weight_class"":2}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Bug""]","[""Desert"",""Forest""]",gen8,319,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
noctowl,Noctowl,,,,,,,,True,True,complete,"[""Normal"",""Flying""]","{""hp"":10,""attack"":5,""defense"":5,""special_attack"":9,""special_defense"":10,""speed"":7}","{""raw"":""5' 3\"" / 1.6m (Medium)"",""meters"":1.6,""size_class"":""Medium""}","{""raw"":""89.9 lbs / 40.8kg (3)"",""kg"":40.8,""weight_class"":3}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Flying""]","[""Forest""]",gen8,528,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
noibat,Noibat,,,,,,,,True,True,complete,"[""Flying"",""Dragon""]","{""hp"":4,""attack"":3,""defense"":4,""special_attack"":5,""special_defense"":4,""speed"":6}","{""raw"":""1' 8\"" / 0.5m (Small)"",""meters"":0.5,""size_class"":""Small""}","{""raw"":""17.6 lbs / 8kg (1)"",""kg"":8.0,""weight_class"":1}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Flying""]","[""Cave""]",gen8,425,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
noivern,Noivern,,,,,,,,True,True,complete,"[""Flying"",""Dragon""]","{""hp"":9,""attack"":7,""defense"":8,""special_attack"":10,""special_defense"":8,""speed"":12}","{""raw"":""4' 11\"" / 1.5m (Medium)"",""meters"":1.5,""size_class"":""Medium""}","{""raw"":""187.4 lbs / 85kg (4)"",""kg"":85.0,""weight_class"":4}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Flying""]","[""Cave""]",gen8,426,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
nosepass,Nosepass,,,,,,,,True,True,complete,"[""Rock""]","{""hp"":3,""attack"":5,""defense"":14,""special_attack"":5,""special_defense"":9,""speed"":4}","{""raw"":""3' 3\"" / 1m (Medium)"",""meters"":1.0,""size_class"":""Medium""}","{""raw"":""213.8 lbs / 97kg (4)"",""kg"":97.0,""weight_class"":4}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Mineral""]","[""Beach"",""Cave"",""Mountain""]",gen8,609,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
numel,Numel,,,,,,,,True,True,complete,"[""Fire"",""Ground""]","{""hp"":6,""attack"":6,""defense"":4,""special_attack"":7,""special_defense"":5,""speed"":4}","{""raw"":""2' 4\"" / 0.7m (Small)"",""meters"":0.7,""size_class"":""Small""}","{""raw"":""52.9 lbs / 24kg (2)"",""kg"":24.0,""weight_class"":2}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Field""]","[""Desert"",""Mountain""]",gen8,414,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
nuzleaf,Nuzleaf,,,,,,,,True,True,complete,"[""Grass"",""Dark""]","{""hp"":7,""attack"":7,""defense"":4,""special_attack"":6,""special_defense"":4,""speed"":6}","{""raw"":""3' 3\"" / 1m (Medium)"",""meters"":1.0,""size_class"":""Medium""}","{""raw"":""61.7 lbs / 28kg (2)"",""kg"":28.0,""weight_class"":2}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Field"",""Plant""]","[""Forest"",""Rainforest""]",gen8,183,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
obstagoon,Obstagoon,,,,,,,,True,True,complete,"[""Dark"",""Normal""]","{""hp"":9,""attack"":9,""defense"":10,""special_attack"":6,""special_defense"":8,""speed"":10}","{""raw"":""5' 3\"" / 1.6m (Medium)"",""meters"":1.6,""size_class"":""Medium""}","{""raw"":""101.4 lbs / 46kg (3)"",""kg"":46.0,""weight_class"":3}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Field""]","[""Forest"",""Grassland""]",gen8,806,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
octillery,Octillery,,,,,,,,True,True,complete,"[""Water""]","{""hp"":8,""attack"":11,""defense"":8,""special_attack"":11,""special_defense"":8,""speed"":5}","{""raw"":""2' 11\"" / 0.9m (Small)"",""meters"":0.9,""size_class"":""Small""}","{""raw"":""62.8 lbs / 28.5kg (3)"",""kg"":28.5,""weight_class"":3}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Water 1"",""Water 2""]","[""Ocean""]",gen8,647,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
oddish,Oddish,,,,,,,,True,True,complete,"[""Grass"",""Poison""]","{""hp"":5,""attack"":5,""defense"":6,""special_attack"":8,""special_defense"":7,""speed"":3}","{""raw"":""1' 8\"" / 0.5m (Small)"",""meters"":0.5,""size_class"":""Small""}","{""raw"":""11.9 lbs / 5.4kg (1)"",""kg"":5.4,""weight_class"":1}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Plant""]","[""Forest"",""Grassland"",""Marsh"",""Rainforest""]",gen8,172,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
omanyte,Omanyte,,,,,,,,True,True,complete,"[""Rock"",""Water""]","{""hp"":4,""attack"":4,""defense"":10,""special_attack"":9,""special_defense"":6,""speed"":4}","{""raw"":""1' 4\"" / 0.4m (Small)"",""meters"":0.4,""size_class"":""Small""}","{""raw"":""16.5 lbs / 7.5kg (1)"",""kg"":7.5,""weight_class"":1}","{""raw"":""87.5% M / 12.5% F"",""male_percent"":87.5,""female_percent"":12.5,""genderless"":false}","[""Water 1"",""Water 3""]","[""Cave"",""Ocean""]",gen8,813,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
omastar,Omastar,,,,,,,,True,True,complete,"[""Rock"",""Water""]","{""hp"":7,""attack"":6,""defense"":13,""special_attack"":12,""special_defense"":7,""speed"":6}","{""raw"":""3' 3\"" / 1m (Medium)"",""meters"":1.0,""size_class"":""Medium""}","{""raw"":""77.2 lbs / 35kg (3)"",""kg"":35.0,""weight_class"":3}","{""raw"":""87.5% M / 12.5% F"",""male_percent"":87.5,""female_percent"":12.5,""genderless"":false}","[""Water 1"",""Water 3""]","[""Cave"",""Ocean""]",gen8,814,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
onix,Onix,,,,,,,,True,True,complete,"[""Rock"",""Ground""]","{""hp"":4,""attack"":5,""defense"":16,""special_attack"":3,""special_defense"":5,""speed"":7}","{""raw"":""28' 10\"" / 8.8m (Huge)"",""meters"":8.8,""size_class"":""Huge""}","{""raw"":""463 lbs / 210kg (6)"",""kg"":210.0,""weight_class"":6}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Mineral""]","[""Cave"",""Mountain""]",gen8,607,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
oranguru,Oranguru,,,,,,,,True,True,complete,"[""Normal"",""Psychic""]","{""hp"":9,""attack"":6,""defense"":8,""special_attack"":9,""special_defense"":11,""speed"":6}","{""raw"":""4' 11\"" / 1.5m (Medium)"",""meters"":1.5,""size_class"":""Medium""}","{""raw"":""167.5 lbs / 76kg (4)"",""kg"":76.0,""weight_class"":4}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Field""]","[""Rainforest""]",gen8,741,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
orbeetle,Orbeetle,,,,,,,,True,True,complete,"[""Bug"",""Psychic""]","{""hp"":6,""attack"":5,""defense"":11,""special_attack"":8,""special_defense"":12,""speed"":9}","{""raw"":""1' 4\"" / 0.4m (Small)"",""meters"":0.4,""size_class"":""Small""}","{""raw"":""89.9 lbs / 40.8kg (3)"",""kg"":40.8,""weight_class"":3}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Bug""]","[""Grassland""]",gen8,113,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
oricorio,Oricorio,,,,,,,,True,True,complete,"[""Special"",""Flying (see Nectar Dancer)""]","{""hp"":8,""attack"":7,""defense"":7,""special_attack"":10,""special_defense"":7,""speed"":9}","{""raw"":""2' 0\"" / 0.6m (Small)"",""meters"":0.6,""size_class"":""Small""}","{""raw"":""7.5 lbs / 3.4kg (1)"",""kg"":3.4,""weight_class"":1}","{""raw"":""25% M / 75% F"",""male_percent"":25.0,""female_percent"":75.0,""genderless"":false}","[""Flying""]","[""Beach"",""Grassland""]",gen8,780,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":1}"
oshawott,Oshawott,,,,,,,,True,True,complete,"[""Water""]","{""hp"":6,""attack"":6,""defense"":5,""special_attack"":6,""special_defense"":5,""speed"":5}","{""raw"":""1' 8\"" / 0.5m (Small)"",""meters"":0.5,""size_class"":""Small""}","{""raw"":""13 lbs / 5.9kg (1)"",""kg"":5.9,""weight_class"":1}","{""raw"":""87.5% M / 12.5% F"",""male_percent"":87.5,""female_percent"":12.5,""genderless"":false}","[""Field""]","[""Beach"",""Ocean""]",gen8,76,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
pachirisu,Pachirisu,,,,,,,,True,True,complete,"[""Electric""]","{""hp"":6,""attack"":5,""defense"":7,""special_attack"":5,""special_defense"":9,""speed"":10}","{""raw"":""1' 4\"" / 0.4m (Small)"",""meters"":0.4,""size_class"":""Small""}","{""raw"":""8.6 lbs / 3.9kg (1)"",""kg"":3.9,""weight_class"":1}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Field"",""Fairy""]","[""Forest"",""Urban""]",gen8,696,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
palkia,Palkia,,,,,,,,True,True,complete,"[""Water"",""Dragon""]","{""hp"":9,""attack"":12,""defense"":10,""special_attack"":15,""special_defense"":12,""speed"":10}","{""raw"":""13' 9\"" / 4.2m (Huge)"",""meters"":4.2,""size_class"":""Huge""}","{""raw"":""740.8 lbs / 336kg (6)"",""kg"":336.0,""weight_class"":6}","{""raw"":""No Gender"",""genderless"":true,""male_percent"":0.0,""female_percent"":0.0}","[""None""]","[""Non-Space""]",gen8,895,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
palossand,Palossand,,,,,,,,True,True,complete,"[""Ghost"",""Ground""]","{""hp"":9,""attack"":8,""defense"":11,""special_attack"":10,""special_defense"":8,""speed"":4}","{""raw"":""4' 3\"" / 1.3m (Medium)"",""meters"":1.3,""size_class"":""Medium""}","{""raw"":""551.1 lbs / 250kg (6)"",""kg"":250.0,""weight_class"":6}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Indeterminate""]","[""Beach""]",gen8,440,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
palpitoad,Palpitoad,,,,,,,,True,True,complete,"[""Water"",""Ground""]","{""hp"":8,""attack"":7,""defense"":6,""special_attack"":7,""special_defense"":6,""speed"":7}","{""raw"":""2' 7\"" / 0.8m (Small)"",""meters"":0.8,""size_class"":""Small""}","{""raw"":""37.5 lbs / 17kg (2)"",""kg"":17.0,""weight_class"":2}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Water 1""]","[""Freshwater"",""Marsh""]",gen8,300,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
pancham,Pancham,,,,,,,,True,True,complete,"[""Fighting""]","{""hp"":7,""attack"":8,""defense"":6,""special_attack"":5,""special_defense"":5,""speed"":4}","{""raw"":""2' 0\"" / 0.6m (Small)"",""meters"":0.6,""size_class"":""Small""}","{""raw"":""17.6 lbs / 8kg (1)"",""kg"":8.0,""weight_class"":1}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Field"",""Humanshape""]","[""Forest"",""Grassland""]",gen8,400,False,"{""unresolved_abilities"":0,""unresolved_move_references"":3,""unresolved_capabilities"":1}"
pangoro,Pangoro,,,,,,,,True,True,complete,"[""Fighting"",""Dark""]","{""hp"":9,""attack"":12,""defense"":8,""special_attack"":7,""special_defense"":7,""speed"":6}","{""raw"":""6' 11\"" / 2.1m (Large)"",""meters"":2.1,""size_class"":""Large""}","{""raw"":""299.8 lbs / 136kg (5)"",""kg"":136.0,""weight_class"":5}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Field"",""Humanshape""]","[""Forest"",""Grassland""]",gen8,401,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
panpour,Panpour,,,,,,,,True,True,complete,"[""Water""]","{""hp"":5,""attack"":5,""defense"":5,""special_attack"":5,""special_defense"":5,""speed"":6}","{""raw"":""2' 0\"" / 0.6m (Small)"",""meters"":0.6,""size_class"":""Small""}","{""raw"":""29.8 lbs / 13.5kg (2)"",""kg"":13.5,""weight_class"":2}","{""raw"":""87.5% M / 12.5% F"",""male_percent"":87.5,""female_percent"":12.5,""genderless"":false}","[""Field""]","[""Forest"",""Rainforest""]",gen8,671,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
pansage,Pansage,,,,,,,,True,True,complete,"[""Grass""]","{""hp"":5,""attack"":5,""defense"":5,""special_attack"":5,""special_defense"":5,""speed"":6}","{""raw"":""2' 0\"" / 0.6m (Small)"",""meters"":0.6,""size_class"":""Small""}","{""raw"":""23.1 lbs / 10.5kg (1)"",""kg"":10.5,""weight_class"":1}","{""raw"":""87.5% M / 12.5% F"",""male_percent"":87.5,""female_percent"":12.5,""genderless"":false}","[""Field""]","[""Forest"",""Rainforest""]",gen8,458,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
pansear,Pansear,,,,,,,,True,True,complete,"[""Fire""]","{""hp"":5,""attack"":5,""defense"":5,""special_attack"":5,""special_defense"":5,""speed"":6}","{""raw"":""2' 0\"" / 0.6m (Small)"",""meters"":0.6,""size_class"":""Small""}","{""raw"":""24.3 lbs / 11kg (1)"",""kg"":11.0,""weight_class"":1}","{""raw"":""87.5% M / 12.5% F"",""male_percent"":87.5,""female_percent"":12.5,""genderless"":false}","[""Field""]","[""Forest"",""Rainforest""]",gen8,416,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
